id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
33465000,9950000,HOUSE,MANOR_HOUSE,Flanders,Flemish Brabant,Leuven,3210,50.8716166,4.8109399,1968.0,445,8376.0,4,5,0,0,1,1,0,1,8376,0,0,TO_BE_DONE_UP,438.0,E,FUELOIL,1,1614.0
75526000,3500000,HOUSE,HOUSE,Wallonia,Liège,Waremme,4257,50.6966302,5.2248602,1989.0,215,1198.0,4,5,0,0,0,1,40,1,800,0,1,GOOD,309.0,D,FUELOIL,0,964.0
59868000,3500000,HOUSE,MIXED_USE_BUILDING,Flanders,Antwerp,Antwerp,2140,51.2118091,4.4357637,1875.0,171,61.0,0,3,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,420.0,E,GAS,1,1249.0
13471000,3100000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.2063078,3.2868197,1952.0,123,454.0,0,3,0,0,0,0,0,0,0,0,0,MISSING,922.0,F,FUELOIL,0,686.0
39448000,5690000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8020,51.0724245,3.1691429,1990.0,256,984.0,0,3,0,0,0,0,0,0,0,0,1,MISSING,275.0,C,FUELOIL,1,1199.0
15806000,3900000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3770,50.8261065,5.6401709,2018.0,0,222.0,2,3,0,0,0,1,0,0,0,0,1,MISSING,112.0,B,GAS,0,880.0
28270000,3690000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1440,50.6834803,4.2968045,1967.0,217,521.0,4,3,0,0,0,1,1,0,0,0,0,MISSING,593.0,G,GAS,1,1135.0
77764000,6250000,HOUSE,MANSION,Flanders,Flemish Brabant,Leuven,3000,50.8681987,4.7055741,1930.0,221,230.0,2,4,0,0,0,1,0,0,0,0,0,TO_BE_DONE_UP,397.0,D,GAS,0,1393.0
31719000,5750000,HOUSE,MIXED_USE_BUILDING,Flanders,Antwerp,Antwerp,2650,51.1578226,4.4279994,1965.0,200,406.0,3,3,0,0,0,1,0,0,0,0,0,GOOD,289.0,C,GAS,1,1844.0
39533000,6850000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3210,50.9051899,4.7760012,1977.0,215,3025.0,0,4,0,0,0,0,0,1,200,0,0,TO_RENOVATE,473.0,E,FUELOIL,1,2637.0
69479000,2050000,HOUSE,HOUSE,Wallonia,Liège,Liège,4400,50.5830107,5.4242052,1956.0,136,140.0,3,2,0,0,1,1,30,0,0,0,1,GOOD,501.0,F,FUELOIL,1,996.0
15507000,5950000,HOUSE,VILLA,Wallonia,Liège,Liège,4624,50.6006855,5.6582406,1980.0,245,2444.0,4,2,0,0,0,1,35,1,1600,0,0,AS_NEW,400.0,E,MISSING,1,1720.0
21795000,990000,HOUSE,HOUSE,Wallonia,Luxembourg,Neufchâteau,6880,49.8539706,5.2562303,1800.0,115,461.0,3,3,0,0,1,1,0,0,0,0,1,TO_RENOVATE,449.0,F,WOOD,0,815.0
52947000,3490000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1740,50.8700251,4.1575374,1979.0,134,206.0,2,3,0,0,0,0,0,0,0,0,0,GOOD,363.0,D,FUELOIL,1,736.0
35854000,3690000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1400,50.5958017,4.3166685,1900.0,194,389.0,2,4,0,0,0,1,0,0,0,0,0,AS_NEW,230.0,C,GAS,1,818.0
22548000,2490000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2170,51.2385569,4.4420154,1947.0,140,120.0,2,3,0,0,0,0,0,1,65,0,1,MISSING,621.0,F,GAS,1,552.0
7495000,5850000,HOUSE,VILLA,Flanders,East Flanders,Oudenaarde,9570,50.7967673,3.7999948,1996.0,347,1656.0,4,5,0,0,0,1,0,0,0,0,1,GOOD,234.0,C,MISSING,0,939.0
21234000,3480000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2800,51.0125591,4.4837417,1933.0,164,95.0,2,3,0,0,0,1,0,0,0,0,0,MISSING,343.0,D,GAS,1,674.0
23737000,5990000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3980,51.0688804,5.0988516,2004.0,238,986.0,4,5,0,0,1,0,0,1,0,0,0,MISSING,236.0,C,GAS,1,1482.0
66379000,6685000,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3680,51.0650435,5.6543118,1996.0,0,3063.0,4,4,0,0,0,0,0,0,0,0,0,GOOD,227.0,C,GAS,1,1132.0
73207000,5590000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9100,51.1540169,4.1636082,2007.0,326,561.0,3,4,0,0,1,0,0,0,0,0,0,MISSING,140.0,B,GAS,1,1060.0
43515000,4850000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2360,51.3023853,4.9881438,1988.0,303,1389.0,4,7,0,0,0,0,0,0,0,0,0,GOOD,286.0,C,FUELOIL,1,1385.0
20843000,3500000,HOUSE,COUNTRY_COTTAGE,Wallonia,Walloon Brabant,Nivelles,1495,50.5675145,4.5250992,1830.0,272,920.0,3,4,0,0,1,1,0,1,0,0,1,TO_RENOVATE,697.0,G,FUELOIL,0,1365.0
29333000,2750000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,7133,50.4028573,4.1737678,1974.0,196,1697.0,0,4,0,0,1,1,0,0,0,0,1,MISSING,399.0,E,GAS,1,1274.0
9588000,6750000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.0366441,3.701552,1971.0,169,392.0,2,3,0,0,0,1,0,0,0,0,0,TO_BE_DONE_UP,248.0,C,FUELOIL,1,1098.0
29836000,3190000,HOUSE,HOUSE,Wallonia,Namur,Namur,5150,50.458094,4.7718354,2000.0,150,1600.0,4,3,0,0,1,1,30,1,1400,0,1,MISSING,313.0,D,MISSING,1,1019.0
2562000,2750000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8570,50.8342405,3.4155964,1951.0,225,855.0,3,4,0,0,0,1,0,0,0,0,0,MISSING,584.0,F,GAS,1,347.0
21816000,9990000,HOUSE,MIXED_USE_BUILDING,Brussels-Capital,Brussels,Brussels,1000,50.8487708,4.3646224,1889.0,230,0.0,2,3,0,0,0,0,0,0,0,0,0,TO_RENOVATE,372.0,G,MISSING,1,2359.0
73721000,3290000,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7711,50.7309456,3.3193033,1978.0,153,796.0,4,3,0,0,0,1,0,0,0,0,1,GOOD,489.0,F,GAS,1,1170.0
7545000,3790000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.9560055,4.0566369,1966.0,173,1134.0,3,3,0,0,0,1,0,0,0,0,1,GOOD,224.0,C,GAS,1,1017.0
58258000,3590000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2800,51.0330085,4.4771002,1900.0,155,70.0,2,4,0,0,1,0,0,1,0,0,0,GOOD,250.0,C,GAS,1,314.0
63026000,1850000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8500,50.8229729,3.2724353,1874.0,100,70.0,2,4,0,0,1,0,0,0,0,0,0,JUST_RENOVATED,253.0,C,GAS,1,292.0
2260000,2370000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3200,50.9838745,4.8343718,1918.0,74,75.0,2,2,0,0,0,1,19,0,0,0,0,MISSING,466.0,E,GAS,1,250.0
45719000,4000000,HOUSE,HOUSE,Wallonia,Liège,Huy,4190,50.3976806,5.6095191,1948.0,0,3600.0,4,3,0,0,0,0,0,0,0,0,1,GOOD,439.0,F,FUELOIL,1,750.0
15878000,1200000,HOUSE,HOUSE,Wallonia,Liège,Liège,4610,50.6251702,5.6542113,1978.0,0,221.0,2,3,0,0,0,0,0,0,0,0,1,GOOD,290.0,D,GAS,1,1416.0
29439000,2980000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3290,50.9902091,5.0858597,1969.0,129,916.0,4,3,0,0,0,1,0,0,0,0,0,GOOD,395.0,D,MISSING,0,904.0
51109000,2350000,HOUSE,HOUSE,Wallonia,Liège,Huy,4217,50.5431861,5.0751906,1970.0,138,945.0,4,3,0,0,1,0,0,1,540,0,1,TO_BE_DONE_UP,566.0,G,FUELOIL,1,699.0
6536000,4250000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3583,51.0413408,5.1881908,2023.0,195,500.0,3,3,0,0,0,1,18,0,0,0,1,GOOD,22.0,A,MISSING,1,2.0
26900000,4000000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9100,51.1642416,4.1482855,1937.0,278,875.0,2,7,0,0,0,0,0,0,0,0,1,MISSING,366.0,D,MISSING,0,2867.0
37229000,3200000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1367,50.6497095,4.8721608,1979.0,138,1418.0,4,3,0,0,0,1,0,0,0,0,0,GOOD,288.0,D,FUELOIL,1,1338.0
29584000,3790000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2040,51.3503085,4.3277632,1933.0,180,653.0,2,3,0,0,0,1,0,0,0,0,0,AS_NEW,130.0,B,GAS,1,663.0
76656000,2950000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8370,51.3124097,3.1236463,1918.0,214,91.0,2,3,0,0,0,0,0,0,0,0,0,MISSING,314.0,D,GAS,0,713.0
21146000,8250000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3080,50.839268,4.5408686,1975.0,300,1362.0,4,6,0,0,0,1,27,0,0,0,1,TO_BE_DONE_UP,279.0,C,FUELOIL,1,5550.0
16665000,1490000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6043,50.458515,4.4757905,1860.0,118,1349.0,3,2,0,0,0,0,0,1,1118,0,0,TO_BE_DONE_UP,364.0,E,GAS,1,386.0
27889000,3700000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1770,50.8648388,4.0955407,1950.0,135,600.0,2,3,0,0,0,1,0,0,0,0,0,GOOD,183.0,B,GAS,1,464.0
57275000,5350000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,Flemish Brabant,Leuven,3040,50.7499277,4.6214924,1949.0,350,1455.0,4,5,0,0,0,1,50,0,0,0,0,GOOD,449.0,E,GAS,1,840.0
2485000,3370000,HOUSE,APARTMENT_BLOCK,Wallonia,Liège,Liège,4000,50.6536799,5.5532863,1978.0,205,0.0,2,3,0,0,1,0,0,0,0,0,1,MISSING,337.0,D,MISSING,1,1358.0
23826000,7590000,HOUSE,VILLA,Flanders,Antwerp,Turnhout,2470,51.2516986,5.0737556,2001.0,266,1404.0,4,4,0,0,0,1,0,0,0,0,0,GOOD,217.0,A++,GAS,1,1450.0
25414000,3950000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8430,51.1541781,2.7740738,1992.0,200,501.0,4,3,0,0,0,0,0,1,240,0,0,TO_BE_DONE_UP,670.0,F,ELECTRIC,1,927.0
12115000,5490000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.923675,4.2336765,1978.0,270,4461.0,4,6,0,0,0,1,0,0,0,0,0,GOOD,265.0,C,FUELOIL,1,1588.0
9368000,4990000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2360,51.3005089,5.0099948,1965.0,353,2674.0,4,4,0,0,0,0,0,0,0,0,0,GOOD,1092.0,F,GAS,0,1491.0
38427000,4590000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,Flemish Brabant,Halle-Vilvoorde,1745,50.9663831,4.1618896,1947.0,208,491.0,2,3,0,0,0,1,32,1,400,0,0,AS_NEW,175.0,B,GAS,0,732.0
71447000,3750000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8210,51.1234663,3.1533833,1964.0,133,460.0,4,3,0,0,0,1,0,0,0,0,1,AS_NEW,220.0,C,GAS,0,634.0
57565000,7490000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1860,50.9576499,4.3275587,1975.0,198,915.0,0,5,0,0,0,0,0,0,0,0,0,MISSING,164.0,B,MISSING,0,1901.0
5902000,8950000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3001,50.860174,4.6879872,1963.0,266,970.0,0,3,0,0,0,1,30,0,0,0,0,GOOD,224.0,C,GAS,1,1829.0
57735000,5599000,HOUSE,VILLA,Wallonia,Liège,Liège,4000,50.6682396,5.5496735,1995.0,270,935.0,4,5,0,0,0,1,25,1,480,0,1,AS_NEW,285.0,D,FUELOIL,1,1908.0
37619000,2290000,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8610,51.0306686,3.0370616,1970.0,170,226.0,2,3,0,0,0,0,0,1,144,0,0,GOOD,364.0,D,GAS,1,475.0
48660000,4990000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9340,50.9764732,3.953848,1946.0,375,1236.0,4,4,0,0,0,0,0,0,0,0,0,GOOD,436.0,E,MISSING,0,869.0
38135000,9900000,HOUSE,MIXED_USE_BUILDING,Flanders,Flemish Brabant,Leuven,3000,50.8729327,4.7083063,1930.0,332,255.0,3,5,0,0,1,1,0,1,115,0,1,JUST_RENOVATED,243.0,C,GAS,1,2273.0
41159000,2250000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3840,50.8005507,5.3416718,1959.0,175,404.0,4,4,0,0,0,0,0,1,314,0,1,TO_BE_DONE_UP,453.0,E,GAS,1,699.0
39165000,5600000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9840,50.9983295,3.6517179,2004.0,240,368.0,3,3,0,0,0,1,0,0,0,0,0,GOOD,177.0,B,GAS,1,957.0
65497000,2700000,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8660,51.0955553,2.5901914,1936.0,174,200.0,2,3,0,0,0,1,0,0,0,0,0,GOOD,287.0,C,ELECTRIC,1,625.0
68614000,4050000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2160,51.1989115,4.5177995,1978.0,166,237.0,3,3,0,0,0,0,0,1,145,0,0,GOOD,160.0,B,GAS,1,1172.0
66285000,3200000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8380,51.3083832,3.1989913,1990.0,110,550.0,3,3,0,0,0,1,0,0,0,0,0,TO_RENOVATE,327.0,D,GAS,1,647.0
31282000,3150000,HOUSE,HOUSE,Wallonia,Luxembourg,Bastogne,6600,50.0826751,5.8025319,2021.0,192,1082.0,4,4,0,0,0,0,0,0,0,0,0,MISSING,85.0,A,GAS,1,745.0
66269000,1850000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2660,51.1722405,4.3638123,1930.0,146,126.0,2,4,0,0,0,0,0,1,52,0,0,TO_RENOVATE,518.0,F,GAS,1,495.0
37887000,6500000,HOUSE,VILLA,Wallonia,Liège,Huy,4537,50.5862657,5.2893371,2010.0,127,3668.0,4,4,0,0,0,1,56,1,13668,0,0,AS_NEW,292.0,B,MISSING,1,1400.0
15483000,3690000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8370,51.3108546,3.1247835,1930.0,222,111.0,2,3,0,0,0,0,0,0,0,0,0,MISSING,375.0,D,GAS,1,984.0
3003000,4750000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9200,51.0328357,4.1539423,1961.0,257,729.0,4,4,0,0,0,1,0,0,0,0,0,AS_NEW,396.0,D,GAS,0,885.0
15323000,3490000,HOUSE,CHALET,Wallonia,Luxembourg,Marche-en-Famenne,6940,50.3639202,5.4750676,1957.0,60,10268.0,0,3,0,0,1,0,0,1,0,0,0,MISSING,339.0,D,MISSING,1,545.0
46350000,3490000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3212,50.8752135,4.7746852,1943.0,127,958.0,4,3,0,0,0,0,0,0,0,0,0,GOOD,482.0,E,FUELOIL,1,745.0
19427000,3590000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8210,51.130518,3.1539952,1974.0,168,495.0,2,3,0,0,0,0,0,0,0,0,1,GOOD,366.0,D,GAS,1,726.0
44180000,2620000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2000,51.2216807,4.411239,1875.0,105,37.0,2,4,0,0,0,0,0,0,0,0,0,GOOD,530.0,F,GAS,1,446.0
43697000,2950000,HOUSE,HOUSE,Wallonia,Liège,Huy,4550,50.5232698,5.4572506,1963.0,112,1153.0,4,4,0,0,0,1,0,0,0,0,0,TO_BE_DONE_UP,769.0,G,GAS,0,644.0
38553000,2150000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7758053,3.8739284,2024.0,100,50.0,2,2,0,0,0,0,0,0,0,0,0,AS_NEW,79.0,A,GAS,1,297.0
78284000,1300000,HOUSE,HOUSE,Wallonia,Liège,Liège,4170,50.4796475,5.5898272,1899.0,0,0.0,0,2,0,0,0,0,0,0,0,0,1,MISSING,405.0,E,FUELOIL,0,418.0
38781000,2950000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9400,50.8406693,4.0113564,1971.0,163,559.0,3,3,0,0,0,0,0,1,450,0,0,TO_RENOVATE,771.0,F,MISSING,1,629.0
29121000,3990000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3200,50.9754759,4.9129746,2006.0,202,630.0,3,3,0,0,1,1,32,1,0,0,1,GOOD,113.0,B,GAS,1,891.0
45116000,7190000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9080,51.0895098,3.8239479,1900.0,189,16969.0,4,4,0,0,0,0,0,0,0,0,0,GOOD,1531.0,F,MISSING,0,572.0
14246000,3490000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9180,51.1719515,3.9407505,1961.0,165,0.0,2,3,0,0,1,1,15,1,80,0,0,JUST_RENOVATED,98.0,A,GAS,1,237.0
22746000,2990000,HOUSE,HOUSE,Wallonia,Liège,Liège,4000,50.6542184,5.5644173,1931.0,189,156.0,2,4,0,0,0,0,0,1,156,0,0,TO_RENOVATE,355.0,E,GAS,0,1227.0
27471000,2500000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3840,50.8049607,5.3444896,1977.0,165,0.0,3,3,0,0,1,1,40,0,0,0,0,GOOD,416.0,E,FUELOIL,1,1038.0
14392000,1700000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9690,50.7961276,3.4818724,1995.0,0,149.0,3,2,0,0,0,0,0,0,0,0,1,MISSING,292.0,C,MISSING,0,423.0
52757000,3850000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9111,51.1399883,4.087679,1974.0,221,1036.0,0,5,0,0,0,0,0,0,0,0,0,TO_RENOVATE,357.0,D,FUELOIL,0,1157.0
74465000,12990000,HOUSE,VILLA,Flanders,Limburg,Maaseik,3930,51.2721143,5.4746331,2009.0,420,1607.0,4,4,0,0,1,0,0,1,397,0,0,AS_NEW,166.0,B,MISSING,1,2624.0
61255000,3150000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1480,50.7053387,4.1633071,1990.0,97,675.0,4,2,0,0,0,0,0,1,415,0,1,TO_BE_DONE_UP,392.0,E,FUELOIL,1,1308.0
18334000,4245000,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Gent,9000,51.0708248,3.7088048,1970.0,270,180.0,0,4,0,0,0,1,0,0,0,0,0,TO_BE_DONE_UP,251.0,C,MISSING,0,1353.0
41661000,6990000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9070,51.0637104,3.8324575,1980.0,212,1205.0,4,3,0,0,0,1,0,0,0,0,1,AS_NEW,358.0,D,GAS,0,1802.0
26106000,2400000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,6530,50.3415543,4.3045043,1961.0,0,700.0,4,3,0,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,569.0,G,FUELOIL,0,908.0
22174000,3110000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3450,50.8949134,5.1056212,1986.0,272,1530.0,4,3,0,0,0,1,38,1,1200,0,0,GOOD,450.0,E,FUELOIL,0,1170.0
54390000,4890000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3071,50.9023921,4.5478296,2017.0,189,350.0,0,3,0,0,1,0,0,0,0,0,0,MISSING,94.0,A,MISSING,0,1299.0
10614000,7500000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,51.3377299,3.2868873,1967.0,128,77.0,0,4,0,0,0,0,0,0,0,0,0,MISSING,422.0,E,GAS,0,1869.0
78337000,1800000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2092827,2.9773607,1962.0,122,320.0,2,3,0,0,0,1,0,0,0,0,0,TO_RENOVATE,681.0,F,FUELOIL,0,528.0
13701000,2700000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6700,49.6786954,5.8074689,1899.0,154,342.0,2,3,0,0,0,1,0,0,0,0,0,MISSING,390.0,E,GAS,1,627.0
40164000,5900000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9820,51.0006151,3.7369515,1985.0,200,1272.0,3,3,0,0,0,0,0,0,0,0,0,GOOD,182.0,B,ELECTRIC,1,966.0
53058000,2750000,HOUSE,HOUSE,Wallonia,Liège,Verviers,4860,50.5585565,5.7941036,1974.0,80,853.0,4,3,0,0,1,1,45,1,853,0,0,GOOD,432.0,F,FUELOIL,1,855.0
16150000,4950000,HOUSE,VILLA,Flanders,East Flanders,Oudenaarde,9700,50.8264783,3.598336,2005.0,201,544.0,4,3,0,0,0,0,0,0,0,0,0,MISSING,221.0,C,GAS,1,1.0
23368000,15950000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1840,50.9987917,4.298921,2021.0,360,20886.0,4,5,0,0,1,1,0,1,0,0,0,GOOD,23.0,A,MISSING,0,2344.0
23067000,2990000,HOUSE,HOUSE,Wallonia,Liège,Liège,4041,50.6859016,5.5917256,1987.0,147,0.0,3,2,0,0,1,0,0,1,69,0,1,AS_NEW,241.0,C,PELLET,1,740.0
14165000,6500000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3460,50.9416386,4.9618119,1988.0,799,2283.0,4,6,0,0,0,1,0,0,0,0,1,TO_RENOVATE,348.0,D,MISSING,0,2320.0
25164000,2350000,HOUSE,VILLA,Wallonia,Hainaut,Tournai,7506,50.5755965,3.3550835,1965.0,156,800.0,4,3,0,0,0,1,0,1,0,0,1,TO_BE_DONE_UP,584.0,G,FUELOIL,0,1113.0
31630000,6490000,HOUSE,VILLA,Flanders,West Flanders,Veurne,8670,51.1107579,2.6446788,1959.0,222,963.0,0,3,0,0,0,0,0,0,0,0,0,GOOD,361.0,D,MISSING,0,1326.0
19286000,2990000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3580,51.0803928,5.2532578,1971.0,134,884.0,4,2,0,0,1,0,0,0,0,0,0,MISSING,481.0,E,GAS,1,780.0
75675000,1000000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3582,51.0527835,5.2745484,1954.0,173,401.0,4,2,0,0,0,0,0,0,0,0,1,MISSING,688.0,F,GAS,0,1026.0
75102000,2950000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8200,51.1917684,3.192387,1954.0,144,287.0,2,3,0,0,0,0,0,0,0,0,0,MISSING,890.0,F,FUELOIL,1,582.0
4557000,5950000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.9181962,4.1677836,1997.0,217,1248.0,4,5,0,0,0,0,0,0,0,0,0,GOOD,191.0,B,GAS,1,1809.0
55122000,3790000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2075978,2.8883192,1955.0,155,291.0,0,3,0,0,0,1,40,1,182,0,0,AS_NEW,189.0,B,GAS,1,624.0
55552000,3190000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9220,51.0503082,4.1622061,1953.0,163,188.0,2,4,0,0,0,0,0,0,0,0,0,GOOD,274.0,C,GAS,1,406.0
76158000,3620000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9100,51.158786,4.1611806,1959.0,218,497.0,0,4,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,700.0,F,GAS,0,1239.0
44106000,3950000,HOUSE,MIXED_USE_BUILDING,Flanders,Antwerp,Antwerp,2140,51.2113033,4.4342973,1936.0,253,81.0,2,4,0,0,1,0,0,0,0,0,0,TO_BE_DONE_UP,235.0,C,GAS,1,1710.0
56517000,5990000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1190,50.8224069,4.3230036,1902.0,261,295.0,2,7,0,0,0,1,20,1,145,0,0,GOOD,468.0,G,GAS,1,1866.0
75870000,4250000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2050,51.218688,4.3645054,2020.0,136,156.0,2,3,0,0,0,0,0,1,88,0,0,AS_NEW,66.0,A,GAS,1,1320.0
74697000,3290000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1790,50.9131723,4.1054314,1933.0,192,0.0,0,3,0,0,0,1,30,0,0,0,0,AS_NEW,184.0,B,MISSING,1,897.0
20694000,1200000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8520,50.8544631,3.2784966,1955.0,139,290.0,2,4,0,0,0,0,0,0,0,0,1,TO_RENOVATE,591.0,F,MISSING,0,453.0
58977000,4350000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2280,51.1933363,4.7324495,1994.0,242,648.0,4,3,0,0,1,0,0,1,406,0,0,AS_NEW,159.0,B,GAS,1,956.0
10079000,3600000,HOUSE,HOUSE,Wallonia,Liège,Liège,4682,50.7309246,5.6444036,1994.0,0,0.0,4,4,0,0,0,0,0,0,0,0,1,TO_RENOVATE,376.0,E,FUELOIL,0,1415.0
43316000,2150000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9190,51.2050022,4.0734878,1965.0,111,130.0,2,2,0,0,0,0,0,0,0,0,0,MISSING,577.0,F,GAS,1,416.0
63778000,7600000,HOUSE,APARTMENT_BLOCK,Flanders,Flemish Brabant,Leuven,3000,50.8793375,4.6892172,1850.0,0,0.0,2,0,0,0,0,1,0,0,0,0,1,TO_RENOVATE,259.0,C,MISSING,0,2418.0
77371000,8500000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1861,50.9714586,4.3287898,1993.0,389,3264.0,4,4,0,0,1,1,25,1,2500,0,0,GOOD,317.0,D,FUELOIL,1,2840.0
53909000,1750000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9397629,4.4354668,1938.0,0,362.0,3,3,0,0,0,0,0,0,0,0,0,MISSING,1138.0,F,MISSING,0,1016.0
25698000,2100000,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3960,51.162592,5.5914623,1899.0,115,1050.0,4,2,0,0,0,1,0,1,800,0,0,GOOD,570.0,F,FUELOIL,1,227.0
31406000,4990000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1040,50.8291875,4.3905985,1928.0,236,60.0,0,0,0,0,0,0,0,0,0,0,1,GOOD,174.0,C,MISSING,0,1579.0
27700000,3250000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2050,51.2230074,4.3832403,1950.0,166,300.0,3,4,0,0,0,0,0,1,160,0,0,TO_RENOVATE,776.0,F,MISSING,1,974.0
19690000,3375000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3350,50.8461054,5.0556228,1959.0,157,249.0,4,3,0,0,0,1,25,1,150,0,0,AS_NEW,300.0,C,GAS,0,664.0
